experiment_timestamp,game_id,opening_name,base_time_per_move,engine_ply_index,total_ply_from_start,side,strategy,dynamic_colour,fen_before_move,move_uci,move_san,score_white_perspective,initial_clock,clock_before,allocated_decision_time,policy_analysis_time,search_time,decision_time_charged,deadline_overrun,clock_after,completed_depth,attempted_depth,timed_out,nodes,cutoffs,iteration_nodes,volatility_score,volatility_class,time_multiplier,in_check,legal_move_count,capture_move_count,checking_move_count,absolute_evaluation_swing,diagnostic_volatility_time_not_charged
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,57,57,white,dynamic,white,r3k2r/1R3ppn/2pR4/p3P2Q/2b4P/2B1q1K1/2nN2P1/8 w kq - 2 29,h5f3,Qf3,-302,16.0,9.196550999986357,0.36000000000000004,0.0006682999955955893,0.3594094000000041,0.3600797999970382,7.979999703816576e-05,8.836471199989319,3,4,True,1421,170,4|104|305,0.423,volatile,1.8,True,4,0,0,73,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,58,58,black,fixed,white,r3k2r/1R3ppn/2pR4/p3P3/2b4P/2B1qQK1/2nN2P1/8 b kq - 3 29,e3e1,Qe1+,-302,16.0,10.396449000021676,0.2,0.0,0.20000939999590628,0.20001020000199787,1.0200001997862085e-05,10.196438800019678,2,3,True,712,79,49|125,0.53,volatile,1.0,False,49,4,6,80,0.0008574999956181273
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,59,59,white,dynamic,white,r3k2r/1R3ppn/2pR4/p3P3/2b4P/2B2QK1/2nN2P1/4q3 w kq - 4 30,g3g4,Kg4,-191,16.0,8.836471199989319,0.36000000000000004,0.0006327000010060146,0.35944880000897683,0.36008320000837557,8.320000837552799e-05,8.476387999980943,3,4,True,1337,165,5|107|170,0.39199999999999996,volatile,1.8,True,5,0,0,42,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,60,60,black,fixed,white,r3k2r/1R3ppn/2pR4/p3P3/2b3KP/2B2Q2/2nN2P1/4q3 b kq - 5 30,f7f5,f5+,-191,16.0,10.196438800019678,0.2,0.0,0.20019370000227354,0.20019469999533612,0.0001946999953361117,9.996244100024342,2,3,True,723,78,47|130,0.546,volatile,1.0,False,47,3,7,96,0.0008609000069554895
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,61,61,white,dynamic,white,r3k2r/1R4pn/2pR4/p3Pp2/2b3KP/2B2Q2/2nN2P1/4q3 w kq f6 0 31,e5f6,exf6,-49,16.0,8.476387999980943,0.36000000000000004,0.0006733000045642257,0.35939279999001883,0.36006789999373723,6.789999373718603e-05,8.116320099987206,3,4,True,1398,172,6|151|227,0.718,volatile,1.8,True,6,3,0,118,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,62,62,black,fixed,white,r3k2r/1R4pn/2pR1P2/p7/2b3KP/2B2Q2/2nN2P1/4q3 b kq - 0 31,c2e3,Ne3+,-581,16.0,9.996244100024342,0.2,0.0,0.20027650000702124,0.20027750000008382,0.00027750000008380793,9.795966600024258,3,4,True,808,139,50|173|542,0.639,volatile,1.0,False,50,4,7,189,0.0008793000015430152
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,63,63,white,dynamic,white,r3k2r/1R4pn/2pR1P2/p7/2b3KP/2B1nQ2/3N2P1/4q3 w kq - 1 32,g4f4,Kf4,-471,16.0,8.116320099987206,0.36000000000000004,0.0006373000069288537,0.35942540000542067,0.36006440001074225,6.440001074220492e-05,7.756255699976464,4,5,True,1414,230,4|107|267|740,0.6263333333333333,volatile,1.8,True,4,1,1,93,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,64,64,black,fixed,white,r3k2r/1R4pn/2pR1P2/p7/2b2K1P/2B1nQ2/3N2P1/4q3 b kq - 2 32,g7g5,g5+,-471,16.0,9.795966600024258,0.2,0.0,0.20004740000877064,0.20004850000259466,4.850000259465359e-05,9.595918100021663,3,4,True,784,143,47|117|509,0.557,volatile,1.0,False,47,5,5,107,0.0007509999995818362
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,65,65,white,dynamic,white,r3k2r/1R5n/2pR1P2/p5p1/2b2K1P/2B1nQ2/3N2P1/4q3 w kq - 0 33,h4g5,hxg5,-340,16.0,7.756255699976464,0.36000000000000004,0.0006333999917842448,0.3593789000005927,0.360014299993054,1.4299993053967786e-05,7.39624139998341,4,5,True,1482,313,3|57|160|576,0.5333333333333333,volatile,1.8,True,3,1,0,100,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,66,66,black,fixed,white,r3k2r/1R5n/2pR1P2/p5P1/2b2K2/2B1nQ2/3N2P1/4q3 b kq - 0 33,e3d5,Nd5+,-340,16.0,9.595918100021663,0.2,0.0,0.20002049999311566,0.20002149998617824,2.1499986178230568e-05,9.395896600035485,3,4,True,798,141,44|144|513,0.65,volatile,1.0,False,44,4,4,210,0.0007865000079618767
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,67,67,white,dynamic,white,r3k2r/1R5n/2pR1P2/p2n2P1/2b2K2/2B2Q2/3N2P1/4q3 w kq - 1 34,d6d5,Rxd5,-351,16.0,7.39624139998341,0.36000000000000004,0.0007375999994110316,0.3592731999960961,0.36001250000845175,1.2500008451710176e-05,7.036228899974958,4,5,True,1415,237,4|62|292|958,0.6416666666666666,volatile,1.8,True,4,2,0,125,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,68,68,black,fixed,white,r3k2r/1R5n/2p2P2/p2R2P1/2b2K2/2B2Q2/3N2P1/4q3 b kq - 0 34,c6d5,cxd5,41,16.0,9.395896600035485,0.2,0.0,0.2000799000088591,0.20008100000268314,8.100000268312924e-05,9.195815600032802,2,3,True,805,164,40|140,0.65,volatile,1.0,False,40,5,6,488,0.0008100000122794881
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,69,69,white,dynamic,white,r3k2r/1R5n/5P2/p2p2P1/2b2K2/2B2Q2/3N2P1/4q3 w kq - 0 35,f6f7,f7+,132,16.0,7.036228899974958,0.36000000000000004,0.0010877999884542078,0.3590093000093475,0.3600991999992402,9.919999924018486e-05,6.676129699975718,3,4,True,1483,269,43|126|865,0.65,volatile,1.8,False,43,4,7,587,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,70,70,black,fixed,white,r3k2r/1R3P1n/8/p2p2P1/2b2K2/2B2Q2/3N2P1/4q3 b kq - 0 35,e8f8,Kf8,-275,16.0,9.195815600032802,0.2,0.0,0.20025389999500476,0.20025499998882879,0.0002549999888287746,8.995560600043973,3,4,True,893,128,2|45|186,0.431,volatile,1.0,True,2,0,0,81,0.0005342000076780096
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,71,71,white,dynamic,white,r4k1r/1R3P1n/8/p2p2P1/2b2K2/2B2Q2/3N2P1/4q3 w - - 1 36,c3g7,Bg7+,192,16.0,6.676129699975718,0.36000000000000004,0.0006348999886540696,0.359476799989352,0.36011329999018926,0.00011329999018921955,6.3160163999855286,3,4,True,1536,265,42|128|699,0.534,volatile,1.8,False,42,4,3,84,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,72,72,black,fixed,white,r4k1r/1R3PBn/8/p2p2P1/2b2K2/5Q2/3N2P1/4q3 b - - 2 36,f8g7,Kxg7,128,16.0,8.995560600043973,0.2,0.0,0.20015470001089852,0.20015580000472255,0.0001558000047225394,8.79540480003925,4,5,True,796,121,1|41|127|479,0.4963333333333333,volatile,1.0,True,1,1,0,63,0.0008085000008577481
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,73,73,white,dynamic,white,r6r/1R3Pkn/8/p2p2P1/2b2K2/5Q2/3N2P1/4q3 w - - 0 37,f3c3,Qc3+,128,16.0,6.3160163999855286,0.36000000000000004,0.0006705999985570088,0.3594199000071967,0.36009240000566933,9.240000566929085e-05,5.955923999979859,3,4,True,1562,318,40|126|478,0.5666666666666667,volatile,1.8,False,40,2,5,440,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,74,74,black,fixed,white,r6r/1R3Pkn/8/p2p2P1/2b2K2/2Q5/3N2P1/4q3 b - - 1 37,g7g6,Kg6,-814,16.0,8.79540480003925,0.2,0.0,0.2002232999948319,0.20022440000320785,0.00022440000320783637,8.595180400036043,3,4,True,816,91,5|56|164,0.5419999999999999,volatile,1.0,True,5,0,1,92,0.0006685999978799373
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,75,75,white,dynamic,white,r6r/1R3P1n/6k1/p2p2P1/2b2K2/2Q5/3N2P1/4q3 w - - 2 38,c3c2,Qc2+,106,16.0,5.955923999979859,0.36000000000000004,0.0007643999997526407,0.3594038000010187,0.3601699999999255,0.000169999999925452,5.595753999979934,3,4,True,1468,289,44|120|515,0.532,volatile,1.8,False,44,4,6,82,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,76,76,black,fixed,white,r6r/1R3P1n/6k1/p2p2P1/2b2K2/8/2QN2P1/4q3 b - - 3 38,g6h5,Kh5,-685,16.0,8.595180400036043,0.2,0.0,0.2001066999946488,0.20010760000150185,0.00010760000150183968,8.39507280003454,3,4,True,811,112,4|90|340,0.506,volatile,1.0,True,4,0,1,56,0.0006679999933112413
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,77,77,white,dynamic,white,r6r/1R3P1n/8/p2p2Pk/2b2K2/8/2QN2P1/4q3 w - - 4 39,g2g4,g4+,112,16.0,5.595753999979934,0.36000000000000004,0.0009847000037552789,0.3593115999974543,0.3602988000056939,0.00029880000569387777,5.23545519997424,3,4,True,1532,287,40|159|496,0.528,volatile,1.8,False,40,3,4,78,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,78,78,black,fixed,white,r6r/1R3P1n/8/p2p2Pk/2b2KP1/8/2QN4/4q3 b - - 0 39,h5h4,Kh4,100000,16.0,8.39507280003454,0.2,0.0,0.2001392000092892,0.20014010000159033,0.00014010000159031533,8.19493270003295,4,5,True,840,136,1|39|154|340,0.44399999999999995,volatile,1.0,True,1,0,0,94,0.0005915000074310228
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,79,79,white,dynamic,white,r6r/1R3P1n/8/p2p2P1/2b2KPk/8/2QN4/4q3 w - - 1 40,d2f3,Nf3+,100000,16.0,5.23545519997424,0.36000000000000004,0.0006985999934840947,0.3593142000027001,0.36001499999838416,1.4999998384113145e-05,4.875440199975856,4,5,True,1658,510,38|153|339|823,0.538,volatile,1.8,False,38,3,2,88,0.0
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,80,80,black,fixed,white,r6r/1R3P1n/8/p2p2P1/2b2KPk/5N2/2Q5/4q3 b - - 2 40,h4h3,Kh3,100000,16.0,8.19493270003295,0.2,0.0,0.2000977999996394,0.20009889999346342,9.889999346340828e-05,7.994833800039487,4,5,True,813,133,1|44|126|381,0.45599999999999996,volatile,1.0,True,1,0,0,106,0.0005379999929573387
20260805_000246,t200ms_starting_position_dynamic_white,starting_position,0.2,81,81,white,dynamic,white,r6r/1R3P1n/8/p2p2P1/2b2KP1/5N1k/2Q5/4q3 w - - 3 41,c2h2,Qh2#,100000,16.0,4.875440199975856,0.19544019997585593,0.0007459999906131998,0.19492900000477675,0.19567699999606702,0.00023680002021109203,4.679763199979789,3,4,True,789,130,43|125|380,0.54,volatile,1.8,False,43,3,4,90,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,1,1,white,fixed,black,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,g1f3,Nf3,61,16.0,16.0,0.2,0.0,0.20004890000564046,0.2000499999994645,4.999999946447842e-05,15.799950000000536,3,4,True,1006,72,20|86|857,0.0,quiet,1.0,False,20,0,0,0,0.00029329999233596027
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,2,2,black,dynamic,black,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g8f6,Nf6,61,16.0,16.0,0.12,0.00048149999929592013,0.11952790000941604,0.12001090000558179,1.090000558179316e-05,15.879989099994418,2,3,True,577,64,20|118,0.061,quiet,0.6,False,20,0,0,61,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,3,3,white,fixed,black,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,b1c3,Nc3,0,16.0,15.799950000000536,0.2,0.0,0.20001000000047497,0.2000108999927761,1.0899992776092216e-05,15.59993910000776,2,3,True,925,88,22|119,0.061,quiet,1.0,False,22,0,0,61,0.0005315000016707927
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,4,4,black,dynamic,black,rnbqkb1r/pppppppp/5n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 3 2,b8c6,Nc6,52,16.0,15.879989099994418,0.12,0.0005379999929573387,0.11951040000712965,0.12004999999771826,4.999999771826413e-05,15.7599390999967,2,3,True,565,59,22|98,0.061,quiet,0.6,False,22,0,0,61,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,5,5,white,fixed,black,r1bqkb1r/pppppppp/2n2n2/8/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 4 3,e2e3,e3,-24,16.0,15.59993910000776,0.2,0.0,0.20035489999281708,0.20035590000043157,0.0003559000004315638,15.399583200007328,2,3,True,913,64,24|311,0.061,quiet,1.0,False,24,0,0,61,0.0008516000089002773
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,6,6,black,dynamic,black,r1bqkb1r/pppppppp/2n2n2/8/8/2N1PN2/PPPP1PPP/R1BQKB1R b KQkq - 0 3,e7e6,e6,44,16.0,15.7599390999967,0.12,0.000676499999826774,0.1194446000008611,0.12012330000288785,0.00012330000288784948,15.639815799993812,2,3,True,508,49,24|211,0.028000000000000004,quiet,0.6,False,24,0,0,28,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,7,7,white,fixed,black,r1bqkb1r/pppp1ppp/2n1pn2/8/8/2N1PN2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,f1d3,Bd3,-2,16.0,15.399583200007328,0.2,0.0,0.20002250000834465,0.20002340000064578,2.340000064576797e-05,15.199559800006682,2,3,True,746,58,31|196,0.028000000000000004,quiet,1.0,False,31,0,0,28,0.0006298000080278143
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,8,8,black,dynamic,black,r1bqkb1r/pppp1ppp/2n1pn2/8/8/2NBPN2/PPPP1PPP/R1BQK2R b KQkq - 1 4,h7h5,h5,61,16.0,15.639815799993812,0.12,0.0006375999946612865,0.11946489999536425,0.1201044999907026,0.00010449999070261118,15.51971130000311,2,3,True,453,51,31|272,0.042,quiet,0.6,False,31,0,0,42,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,9,9,white,fixed,black,r1bqkb1r/pppp1pp1/2n1pn2/7p/8/2NBPN2/PPPP1PPP/R1BQK2R w KQkq - 0 5,h2h4,h4,-2,16.0,15.199559800006682,0.2,0.0,0.20018770000024233,0.20018880000861827,0.00018880000861826174,14.999370999998064,2,3,True,705,63,36|222,0.010000000000000002,quiet,1.0,False,36,0,0,10,0.0006996000010985881
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,10,10,black,dynamic,black,r1bqkb1r/pppp1pp1/2n1pn2/7p/7P/2NBPN2/PPPP1PP1/R1BQK2R b KQkq - 0 5,f8c5,Bc5,27,16.0,15.51971130000311,0.12,0.000753400003304705,0.11939380000694655,0.12014940001245122,0.00014940001245122847,15.399561899990658,2,3,True,461,59,31|238,0.010000000000000002,quiet,0.6,False,31,0,0,10,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,11,11,white,fixed,black,r1bqk2r/pppp1pp1/2n1pn2/2b4p/7P/2NBPN2/PPPP1PP1/R1BQK2R w KQkq - 1 6,b2b4,b4,-112,16.0,14.999370999998064,0.2,0.0,0.20008630001393612,0.2000875000085216,8.750000852159046e-05,14.799283499989542,2,3,True,696,67,36|143,0.044000000000000004,quiet,1.0,False,36,0,0,44,0.0009310000023106113
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,12,12,black,dynamic,black,r1bqk2r/pppp1pp1/2n1pn2/2b4p/1P5P/2NBPN2/P1PP1PP1/R1BQK2R b KQkq - 0 6,c6b4,Nxb4,-61,16.0,15.399561899990658,0.2,0.0009829999908106402,0.19902600000204984,0.20001139999658335,1.13999965833389e-05,15.199550499994075,2,3,True,708,84,36|108,0.264,normal,1.0,False,36,3,0,14,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,13,13,white,fixed,black,r1bqk2r/pppp1pp1/4pn2/2b4p/1n5P/2NBPN2/P1PP1PP1/R1BQK2R w KQkq - 0 7,d3c4,Bc4,-260,16.0,14.799283499989542,0.2,0.0,0.20001099999353755,0.2000121000019135,1.210000191348426e-05,14.599271399987629,2,3,True,753,112,36|280,0.10200000000000001,quiet,1.0,False,36,0,0,102,0.0008820999937597662
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,14,14,black,dynamic,black,r1bqk2r/pppp1pp1/4pn2/2b4p/1nB4P/2N1PN2/P1PP1PP1/R1BQK2R b KQkq - 1 7,c7c6,c6,16,16.0,15.199550499994075,0.36000000000000004,0.0008257999870693311,0.35940410000330303,0.3602319999918109,0.0002319999918108384,14.839318500002264,2,3,True,1384,191,36|330,0.452,volatile,1.8,False,36,3,2,2,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,15,15,white,fixed,black,r1bqk2r/pp1p1pp1/2p1pn2/2b4p/1nB4P/2N1PN2/P1PP1PP1/R1BQK2R w KQkq - 0 8,e1e2,Ke2,-228,16.0,14.599271399987629,0.2,0.0,0.2002336000005016,0.20023499999660999,0.00023499999660997473,14.399036399991019,2,3,True,744,143,37|265,0.09933333333333333,quiet,1.0,False,37,1,0,16,0.0008935999940149486
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,16,16,black,dynamic,black,r1bqk2r/pp1p1pp1/2p1pn2/2b4p/1nB4P/2N1PN2/P1PPKPP1/R1BQ3R b kq - 1 8,d8c7,Qc7,3,16.0,14.839318500002264,0.2,0.0008772000001044944,0.19941790000302717,0.2002970000030473,0.00029700000304727636,14.639021499999217,2,3,True,746,108,37|330,0.25,normal,1.0,False,37,3,0,0,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,17,17,white,fixed,black,r1b1k2r/ppqp1pp1/2p1pn2/2b4p/1nB4P/2N1PN2/P1PPKPP1/R1BQ3R w kq - 2 9,c1b2,Bb2,-229,16.0,14.399036399991019,0.2,0.0,0.2000121000019135,0.2000129000080051,1.2900008005078956e-05,14.199023499983014,2,3,True,710,98,37|348,0.10033333333333333,quiet,1.0,False,37,1,0,17,0.0007126999989850447
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,18,18,black,dynamic,black,r1b1k2r/ppqp1pp1/2p1pn2/2b4p/1nB4P/2N1PN2/PBPPKPP1/R2Q3R b kq - 3 9,c7d6,Qd6,-2,16.0,14.639021499999217,0.2,0.0008111000061035156,0.19930969999404624,0.20012239999778103,0.00012239999778101973,14.438899100001436,2,3,True,700,116,43|324,0.266,normal,1.0,False,43,3,0,16,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,19,19,white,fixed,black,r1b1k2r/pp1p1pp1/2pqpn2/2b4p/1nB4P/2N1PN2/PBPPKPP1/R2Q3R w kq - 4 10,d2d4,d4,-248,16.0,14.199023499983014,0.2,0.0,0.20001030000275932,0.2000112999958219,1.1299995821889564e-05,13.999012199987192,2,3,True,724,117,40|288,0.10233333333333333,quiet,1.0,False,40,1,0,19,0.0009334999922430143
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,20,20,black,dynamic,black,r1b1k2r/pp1p1pp1/2pqpn2/2b4p/1nBP3P/2N1PN2/PBP1KPP1/R2Q3R b kq - 0 10,c5b6,Bb6,53,16.0,14.438899100001436,0.2,0.0007721000001765788,0.1992379000002984,0.2000116999988677,1.1699998867686912e-05,14.238887400002568,2,3,True,719,161,38|163,0.3,normal,1.0,False,38,4,0,50,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,21,21,white,fixed,black,r1b1k2r/pp1p1pp1/1bpqpn2/7p/1nBP3P/2N1PN2/PBP1KPP1/R2Q3R w kq - 1 11,e3e4,e4,-227,16.0,13.999012199987192,0.2,0.0,0.20013990000006743,0.20014079999236856,0.00014079999236854546,13.798871399994823,2,3,True,685,77,42|414,0.08833333333333333,quiet,1.0,False,42,1,0,5,0.0010509999992791563
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,22,22,black,dynamic,black,r1b1k2r/pp1p1pp1/1bpqpn2/7p/1nBPP2P/2N2N2/PBP1KPP1/R2Q3R b kq - 0 11,d6f4,Qf4,61,16.0,14.238887400002568,0.2,0.0008480999968014657,0.19922599999699742,0.2000759999937145,7.599999371449284e-05,14.038811400008854,2,3,True,658,83,41|289,0.269,normal,1.0,False,41,5,0,19,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,23,23,white,fixed,black,r1b1k2r/pp1p1pp1/1bp1pn2/7p/1nBPPq1P/2N2N2/PBP1KPP1/R2Q3R w kq - 1 12,f3e1,Ne1,-337,16.0,13.798871399994823,0.2,0.0,0.20007200000691228,0.20007279999845196,7.279999845194451e-05,13.598798599996371,2,3,True,702,142,40|193,0.09633333333333333,quiet,1.0,False,40,1,0,13,0.000850900003570132
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,24,24,black,dynamic,black,r1b1k2r/pp1p1pp1/1bp1pn2/7p/1nBPPq1P/2N5/PBP1KPP1/R2QN2R b kq - 2 12,f4g4,Qg4+,-45,16.0,14.038811400008854,0.36000000000000004,0.0009258999925805256,0.3592029999999795,0.3601306000055047,0.00013060000550463302,13.678680800003349,2,3,True,1386,118,49|104,0.507,volatile,1.8,False,49,7,6,57,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,25,25,white,fixed,black,r1b1k2r/pp1p1pp1/1bp1pn2/7p/1nBPP1qP/2N5/PBP1KPP1/R2QN2R w kq - 3 13,f2f3,f3,18,16.0,13.598798599996371,0.2,0.0,0.20034280000254512,0.2003436000086367,0.0003436000086367019,13.398454999987734,3,4,True,698,119,5|134|539,0.376,volatile,1.0,True,5,0,0,26,0.0006089999951655045
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,26,26,black,dynamic,black,r1b1k2r/pp1p1pp1/1bp1pn2/7p/1nBPP1qP/2N2P2/PBP1K1P1/R2QN2R b kq - 0 13,g4f4,Qf4,18,16.0,13.678680800003349,0.36000000000000004,0.0006676999910268933,0.359519999998156,0.3601892000006046,0.00018920000060457243,13.318491600002744,2,3,True,1270,101,41|210,0.522,volatile,1.8,False,41,8,3,72,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,27,27,white,fixed,black,r1b1k2r/pp1p1pp1/1bp1pn2/7p/1nBPPq1P/2N2P2/PBP1K1P1/R2QN2R w kq - 1 14,e2f1,Kf1,-285,16.0,13.398454999987734,0.2,0.0,0.20014369999989867,0.20014460000675172,0.00014460000675170503,13.198310399980983,2,3,True,740,135,31|233,0.11533333333333333,quiet,1.0,False,31,1,0,32,0.0008316000021295622
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,28,28,black,dynamic,black,r1b1k2r/pp1p1pp1/1bp1pn2/7p/1nBPPq1P/2N2P2/PBP3P1/R2QNK1R b kq - 2 14,a7a5,a5,12,16.0,13.318491600002744,0.36000000000000004,0.0010150000016437843,0.35910889999649953,0.3601258999988204,0.00012589999882034464,12.958365700003924,2,3,True,1308,115,48|299,0.356,volatile,1.8,False,48,7,1,6,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,29,29,white,fixed,black,r1b1k2r/1p1p1pp1/1bp1pn2/p6p/1nBPPq1P/2N2P2/PBP3P1/R2QNK1R w kq - 0 15,g2g4,g4,-285,16.0,13.198310399980983,0.2,0.0,0.20022899999457877,0.20023000000219326,0.00023000000219325356,12.99808039997879,2,3,True,718,76,34|455,0.09333333333333332,quiet,1.0,False,34,1,0,10,0.0007802000036463141
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,30,30,black,dynamic,black,r1b1k2r/1p1p1pp1/1bp1pn2/p6p/1nBPPqPP/2N2P2/PBP5/R2QNK1R b kq - 0 15,h5g4,hxg4,-96,16.0,12.958365700003924,0.36000000000000004,0.0009610999986762181,0.35920430000987835,0.36016720000770874,0.00016720000770870103,12.598198499996215,2,3,True,1283,101,49|134,0.362,volatile,1.8,False,49,9,1,12,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,31,31,white,fixed,black,r1b1k2r/1p1p1pp1/1bp1pn2/p7/1nBPPqpP/2N2P2/PBP5/R2QNK1R w kq - 0 16,e1g2,Ng2,-383,16.0,12.99808039997879,0.2,0.0,0.2002206000033766,0.20022149999567773,0.00022149999567772083,12.797858899983112,2,3,True,709,96,35|397,0.2013333333333333,normal,1.0,False,35,1,0,118,0.0008133999945130199
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,32,32,black,dynamic,black,r1b1k2r/1p1p1pp1/1bp1pn2/p7/1nBPPqpP/2N2P2/PBP3N1/R2Q1K1R b kq - 1 16,f4d6,Qd6,-69,16.0,12.598198499996215,0.36000000000000004,0.0010181999969063327,0.35936810000566766,0.36038830000325106,0.00038830000325101865,12.237810199992964,2,3,True,1150,66,51|290,0.37,volatile,1.8,False,51,8,1,20,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,33,33,white,fixed,black,r1b1k2r/1p1p1pp1/1bpqpn2/p7/1nBPP1pP/2N2P2/PBP3N1/R2Q1K1R w kq - 2 17,f3g4,fxg4,-272,16.0,12.797858899983112,0.2,0.0,0.20029590000922326,0.2002968000015244,0.0002968000015243777,12.597562099981587,2,3,True,603,77,39|122,0.17566666666666667,normal,1.0,False,39,2,0,9,0.0008456000068690628
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,34,34,black,dynamic,black,r1b1k2r/1p1p1pp1/1bpqpn2/p7/1nBPP1PP/2N5/PBP3N1/R2Q1K1R b kq - 0 17,a5a4,a4,23,16.0,12.237810199992964,0.36000000000000004,0.0009121000039158389,0.3593455999944126,0.36025949999748264,0.0002594999974825929,11.877550699995481,2,3,True,1279,157,45|361,0.44999999999999996,volatile,1.8,False,45,7,1,100,0.0
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,35,35,white,fixed,black,r1b1k2r/1p1p1pp1/1bpqpn2/8/pnBPP1PP/2N5/PBP3N1/R2Q1K1R w kq - 0 18,g2e3,Ne3,-244,16.0,12.597562099981587,0.2,0.0,0.2000121000019135,0.200013100009528,1.310000952797763e-05,12.39754899997206,2,3,True,687,85,38|317,0.17266666666666666,normal,1.0,False,38,2,0,6,0.000856100014061667
20260805_000246,t200ms_starting_position_dynamic_black,starting_position,0.2,36,36,black,dynamic,black,r1b1k2r/1p1p1pp1/1bpqpn2/8/pnBPP1PP/2N1N3/PBP5/R2Q1K1R b kq - 1 18,d6f4,Qf4+,-65,16.0,11.877550699995481,0.36000000000000004,0.0009138000023085624,0.35924079999676906,0.3601565999997547,0.00015659999975464745,11.517394099995727,2,3,True,1287,107,47|98,0.374,volatile,1.8,False,47,7,1,24,0.0
